suite,sim_id,halo_mass,log_halo,truth_s,gen_s,rel_stars,ratio_stars,log_bin
1P,1P_p9_1,16636313600000.0,13.221057098364323,862567596032.0,815070642176.0,-0.05506461647121501,1.0582734199936303,"[13.2,13.5)"
1P,1P_p9_1,16179211010048.0,13.208957339134278,853451276288.0,903556038656.0,0.05870840405315884,0.9445471445882553,"[13.2,13.5)"
1P,1P_p9_1,14264146329600.0,13.154245785426122,441598738432.0,463394570240.0,0.049356644191039176,0.9529648528321953,"[13.0,13.2)"
1P,1P_p9_1,14636239814656.0,13.165429516783997,769133314048.0,792418975744.0,0.030275195821964866,0.9706144572394456,"[13.0,13.2)"
1P,1P_p9_1,14385782194176.0,13.15793348064268,743810007040.0,690200051712.0,-0.07207479708607498,1.0776730676780213,"[13.0,13.2)"
1P,1P_p9_1,14564574887936.0,13.163297812924004,2987566039040.0,3206062538752.0,0.0731352870051401,0.9318489589423129,"[13.0,13.2)"
1P,1P_p9_1,14223436414976.0,13.153004535617482,2017612791808.0,2140669476864.0,0.06099122961335304,0.942514859773554,"[13.0,13.2)"
1P,1P_p9_1,13985830141952.0,13.14568824942539,2158577582080.0,1980002992128.0,-0.0827278998144352,1.0901890505529377,"[13.0,13.2)"
1P,1P_p9_1,12793758613504.0,13.106998152399038,757874556928.0,769988952064.0,0.015984696972946275,0.9842667935643405,"[13.0,13.2)"
1P,1P_p9_1,12801252786176.0,13.107252473671263,1440080330752.0,1252308680704.0,-0.13038970537841243,1.1499403884531423,"[13.0,13.2)"
1P,1P_p9_1,11901833576448.0,13.075613873223716,1944094638080.0,1875614629888.0,-0.035224626852338466,1.0365107027321967,"[13.0,13.2)"
1P,1P_p9_1,12137833431040.0,13.084141173319505,2233267650560.0,2195692978176.0,-0.016824974997769755,1.0171128990972198,"[13.0,13.2)"
1P,1P_p9_1,11411369492480.0,13.057337767760592,884348223488.0,712512831488.0,-0.19430738643003753,1.2411681367774694,"[13.0,13.2)"
1P,1P_p9_1,10743290265600.0,13.031137309795177,1053780475904.0,966388875264.0,-0.08293150484215407,1.0904310913307298,"[13.0,13.2)"
1P,1P_p9_1,11454089527296.0,13.058960573317094,3885537165312.0,4283101085696.0,0.10231890816364808,0.9071784876355782,"[13.0,13.2)"
1P,1P_p9_1,10966381101056.0,13.04006333430779,1676144279552.0,1414838353920.0,-0.1558970363230556,1.1846895971599984,"[13.0,13.2)"
1P,1P_p9_1,10313024929792.0,13.013386067575926,1631304024064.0,1501259104256.0,-0.07971838350770721,1.086623900857173,"[13.0,13.2)"
1P,1P_p9_1,10828066586624.0,13.034550917777675,4199616086016.0,4065912422400.0,-0.031837115792848356,1.0328840490708548,"[13.0,13.2)"
1P,1P_p9_1,11029045051392.0,13.04253791072985,1209933627392.0,1099654496256.0,-0.09114477739882772,1.100285254606304,"[13.0,13.2)"
1P,1P_p9_1,10265505562624.0,13.011380342664348,1589201338368.0,1708425740288.0,0.07502158413888275,0.9302138810552564,"[13.0,13.2)"
1P,1P_p9_1,10450972442624.0,13.019156702582636,1970044928000.0,1948751101952.0,-0.010808802248798257,1.0109269090478874,"[13.0,13.2)"
1P,1P_p9_1,10861816053760.0,13.035902443686453,608510672896.0,456514928640.0,-0.24978320188309575,1.332948025837423,"[13.0,13.2)"
1P,1P_p9_1,10589107650560.0,13.024859363434542,3702300606464.0,3450875674624.0,-0.06791045854056983,1.0728582990366335,"[13.0,13.2)"
1P,1P_p9_1,10374582632448.0,13.015970634148395,1865330720768.0,2121717383168.0,0.13744836749080058,0.8791607852987557,"[13.0,13.2)"
1P,1P_p9_1,10056719400960.0,13.002456332765822,736736313344.0,717410140160.0,-0.02623214416604458,1.026938806830483,"[13.0,13.2)"
1P,1P_p9_1,10466415869952.0,13.019797986894869,275047907328.0,295008141312.0,0.07257002671973443,0.9323400571413719,"[13.0,13.2)"
1P,1P_p9_2,181877017149440.0,14.259777823000844,3852193497088.0,4190291623936.0,0.08776769056475993,0.9193139386966056,"[14.2,16.0)"
1P,1P_p9_2,138147891511296.0,14.140344260863118,2771515342848.0,2398144430080.0,-0.1347172454706043,1.155691587247539,"[13.8,14.2)"
1P,1P_p9_2,121302610345984.0,14.083870146675798,2559222218752.0,2472091058176.0,-0.03404595346881966,1.0352459349293908,"[13.8,14.2)"
1P,1P_p9_2,88903239335936.0,13.94891758549318,2896834068480.0,2671396257792.0,-0.07782213456440383,1.0843895060608986,"[13.8,14.2)"
1P,1P_p9_2,71018534141952.0,13.85137170400289,2698282008576.0,3130196492288.0,0.1600701788542629,0.8620168143513909,"[13.8,14.2)"
1P,1P_p9_2,64158930305024.0,13.807257114526449,1349006393344.0,1095033487360.0,-0.18826664368464285,1.2319316339779705,"[13.8,14.2)"
1P,1P_p9_2,67753553690624.0,13.830932078996675,2808805326848.0,2950715408384.0,0.05052328838155879,0.951906550820596,"[13.8,14.2)"
1P,1P_p9_2,63595689803776.0,13.803427682348596,3568740597760.0,3416271093760.0,-0.04272361630758506,1.044630387874807,"[13.8,14.2)"
1P,1P_p9_2,60589581795328.0,13.782397954896132,2436266459136.0,2384316334080.0,-0.021323663042351962,1.0217882687433106,"[13.5,13.8)"
1P,1P_p9_2,52228354211840.0,13.717906340828806,4402743607296.0,4864853147648.0,0.10495944837355868,0.9050105879197166,"[13.5,13.8)"
1P,1P_p9_2,48010201399296.0,13.681333527806688,2894907572224.0,2569903538176.0,-0.11226749937246427,1.1264654603645836,"[13.5,13.8)"
1P,1P_p9_2,48621357629440.0,13.686827081260557,1271289872384.0,1224218509312.0,-0.03702645957819905,1.0384501318301858,"[13.5,13.8)"
1P,1P_p9_2,39104913866752.0,13.592231333639544,3753742172160.0,4016434315264.0,0.06998140283908742,0.9345956830152385,"[13.5,13.8)"
1P,1P_p9_2,40805242765312.0,13.610715965976334,2899670204416.0,3128427282432.0,0.0788907226992982,0.9268779302301164,"[13.5,13.8)"
1P,1P_p9_2,35159187390464.0,13.546038828975236,728777555968.0,678407897088.0,-0.06911527182405668,1.0742468640123544,"[13.5,13.8)"
1P,1P_p9_2,31864041504768.0,13.503300859095472,3402398957568.0,3541148106752.0,0.040779800051189904,0.9608180327393132,"[13.5,13.8)"
1P,1P_p9_2,31981767229440.0,13.504902458059018,3513644220416.0,3630374846464.0,0.03322209612735908,0.9678461230631057,"[13.5,13.8)"
1P,1P_p9_2,31077563367424.0,13.492446960657649,1298572115968.0,1174884581376.0,-0.0952488761086627,1.1052763280348268,"[13.2,13.5)"
1P,1P_p9_2,29252168712192.0,13.466158069557444,2012748185600.0,2107761623040.0,0.04720582441448159,0.9549221143409171,"[13.2,13.5)"
1P,1P_p9_2,30370691022848.0,13.482454673511798,2114896134144.0,2061924827136.0,-0.025046765253765067,1.0256902222190014,"[13.2,13.5)"
1P,1P_p9_2,29764865753088.0,13.47370392811658,1076748419072.0,1157674303488.0,0.07515765334092275,0.9300961555662285,"[13.2,13.5)"
1P,1P_p9_2,28432540893184.0,13.453815672443875,3327772327936.0,3033156550656.0,-0.08853243198363,1.0971317412602002,"[13.2,13.5)"
1P,1P_p9_2,26372957274112.0,13.421158831189642,3759181922304.0,3841626472448.0,0.021931513783581345,0.9785391550336064,"[13.2,13.5)"
1P,1P_p9_2,26693957844992.0,13.426412970295852,1613313343488.0,1597378134016.0,-0.00987731833764414,1.0099758530135485,"[13.2,13.5)"
1P,1P_p9_2,25571855695872.0,13.407762245008529,865910718464.0,721516888064.0,-0.1667537164294879,1.200125364754029,"[13.2,13.5)"
1P,1P_p9_2,26595194568704.0,13.424803171938246,883920338944.0,883799883776.0,-0.0001362737824812416,1.0001362923555561,"[13.2,13.5)"
1P,1P_p9_2,25101674217472.0,13.399702688778293,774501564416.0,816806428672.0,0.05462205139365894,0.9482069891090584,"[13.2,13.5)"
1P,1P_p9_2,23231914311680.0,13.366084997176285,936831614976.0,822341926912.0,-0.12220946244105246,1.1392239460462918,"[13.2,13.5)"
1P,1P_p9_2,21722484965376.0,13.33690950530998,4080881631232.0,3867021934592.0,-0.05240526826440607,1.0553034609726266,"[13.2,13.5)"
1P,1P_p9_2,22301617684480.0,13.348336366454536,2170143244288.0,2490718224384.0,0.1477206543576238,0.8712921530193227,"[13.2,13.5)"
1P,1P_p9_2,21751996088320.0,13.337499116479904,3617310900224.0,4180375764992.0,0.15565841043221706,0.8653075951967496,"[13.2,13.5)"
1P,1P_p9_2,20524526731264.0,13.31227315164433,2322908315648.0,2291169230848.0,-0.01366351163590632,1.0138527893848561,"[13.2,13.5)"
1P,1P_p9_2,20772382834688.0,13.317486318037227,2357071183872.0,2403493216256.0,0.019694794413354016,0.9806855987485111,"[13.2,13.5)"
1P,1P_p9_2,19865895174144.0,13.298108139511282,1137911267328.0,998749831168.0,-0.12229550770401773,1.139335629220839,"[13.2,13.5)"
1P,1P_p9_2,19663767470080.0,13.293666729910859,3409277353984.0,3110810943488.0,-0.08754535917918772,1.0959448889431205,"[13.2,13.5)"
1P,1P_p9_2,17327798091776.0,13.23874337879311,3801517129728.0,3715350134784.0,-0.022666475515833142,1.0231921600436211,"[13.2,13.5)"
1P,1P_p9_2,16044921978880.0,13.205337609607012,2250945593344.0,2162478022656.0,-0.03930240293217072,1.0409102750460983,"[13.2,13.5)"
1P,1P_p9_2,16731225456640.0,13.223527751456453,1949670309888.0,1925962661888.0,-0.012159824089110687,1.0123095055107454,"[13.2,13.5)"
1P,1P_p9_2,16647760904192.0,13.22135582989364,998437814272.0,1055390367744.0,0.057041663144065044,0.9460365043943487,"[13.2,13.5)"
1P,1P_p9_2,16383204130816.0,13.21439884249458,1137941938176.0,1222419939328.0,0.07423753209008999,0.9308928147896213,"[13.2,13.5)"
1P,1P_p9_2,15330052145152.0,13.18554363210899,3579539881984.0,3928131371008.0,0.09738444060324013,0.9112576805356314,"[13.0,13.2)"
1P,1P_p9_2,15043120857088.0,13.177337944660495,947000508416.0,914108907520.0,-0.03473240046197665,1.035982146793904,"[13.0,13.2)"
1P,1P_p9_2,15226929938432.0,13.182612349481778,2728063139840.0,2624679837696.0,-0.037896227779414,1.0393889192347179,"[13.0,13.2)"
1P,1P_p9_2,15166435491840.0,13.18088352224184,769784414208.0,883849035776.0,0.14817735909261875,0.8709455835205457,"[13.0,13.2)"
1P,1P_p9_2,14241954267136.0,13.15356958685701,2515567116288.0,2628949377024.0,0.04507224633438053,0.9568716454843456,"[13.0,13.2)"
1P,1P_p9_2,13612144918528.0,13.133926564063355,2270738251776.0,2572008030208.0,0.13267481542461776,0.8828659261971137,"[13.0,13.2)"
1P,1P_p9_2,14031778742272.0,13.14711272797693,596168409088.0,599568220160.0,0.005702769586870471,0.9943295675826636,"[13.0,13.2)"
1P,1P_p9_2,14309965955072.0,13.155638600528333,952456052736.0,834339602432.0,-0.12401249376777208,1.1415687928029603,"[13.0,13.2)"
1P,1P_p9_2,14704836608000.0,13.167460203230153,2382144995328.0,2463196774400.0,0.03402470430261945,0.9670948825873876,"[13.0,13.2)"
1P,1P_p9_2,12981526069248.0,13.113325749821488,1658509852672.0,1572462395392.0,-0.051882391377639545,1.0547214722159057,"[13.0,13.2)"
1P,1P_p9_2,12441450708992.0,13.094871023295049,4670425137152.0,5073811800064.0,0.08637043760816665,0.9204963292278772,"[13.0,13.2)"
1P,1P_p9_2,12336251273216.0,13.091183206804464,4397911506944.0,4374091530240.0,-0.005416201910017947,1.0054456969039907,"[13.0,13.2)"
1P,1P_p9_2,11969142718464.0,13.078063045479634,1046099656704.0,942112899072.0,-0.09940425557507249,1.1103761106916474,"[13.0,13.2)"
1P,1P_p9_2,11342054424576.0,13.054691726906631,1515347771392.0,1615428845568.0,0.06604495421144509,0.9380467456362582,"[13.0,13.2)"
1P,1P_p9_2,10959333621760.0,13.039784147835315,1860543315968.0,2023413383168.0,0.08753898165239021,0.9195072699652708,"[13.0,13.2)"
1P,1P_p9_2,10784626180096.0,13.032805096055608,2719647793152.0,3048820703232.0,0.12103512480875227,0.8920327096535885,"[13.0,13.2)"
1P,1P_p9_2,11503913664512.0,13.060845613723203,2207152340992.0,2560153878528.0,0.15993528447490135,0.862117062377921,"[13.0,13.2)"
1P,1P_p9_2,11363703324672.0,13.05551988695342,1956520919040.0,1974328623104.0,0.009101719225541248,0.9909803748699124,"[13.0,13.2)"
1P,1P_p9_2,11223036854272.0,13.050110389058888,781843300352.0,752830906368.0,-0.037107683817125627,1.038537729706089,"[13.0,13.2)"
1P,1P_p9_2,10504531607552.0,13.021376692173607,823321296896.0,734468374528.0,-0.10792010689263598,1.1209758315667446,"[13.0,13.2)"
1P,1P_p9_2,10897153064960.0,13.03731305118163,1932579831808.0,1761926971392.0,-0.08830313636065835,1.0968558079800417,"[13.0,13.2)"
1P,1P_p9_2,10587410006016.0,13.02478973181038,1048610865152.0,974902788096.0,-0.07029116281883627,1.075605565966175,"[13.0,13.2)"
1P,1P_p9_2,10884971757568.0,13.03682730654677,4021836316672.0,4913704730624.0,0.2217565171051033,0.8184936900270888,"[13.0,13.2)"
1P,1P_p9_2,10956606275584.0,13.039676055605993,331379867648.0,380785459200.0,0.14909050420793776,0.8702534711913705,"[13.0,13.2)"
1P,1P_p9_2,10175662522368.0,13.007562695090527,2348701188096.0,2435127967744.0,0.0367976906070639,0.9645083212082406,"[13.0,13.2)"
1P,1P_p9_2,10566260228096.0,13.023921302379165,1415507607552.0,1228951781376.0,-0.13179429427343908,1.151800769568943,"[13.0,13.2)"
1P,1P_p9_2,10547227525120.0,13.02313831472561,1034291904512.0,895119523840.0,-0.13455812625514493,1.1554791030308,"[13.0,13.2)"
1P,1P_p9_2,10742966255616.0,13.03112421158535,376011161600.0,330889428992.0,-0.12000104575619065,1.1363649867735452,"[13.0,13.2)"
1P,1P_p9_2,10374629818368.0,13.01597260941225,3916399378432.0,3871971737600.0,-0.011344001604296902,1.011474164545307,"[13.0,13.2)"
1P,1P_p9_2,10014921064448.0,13.000647530623128,2340231315456.0,2888922824704.0,0.234460373905853,0.8100705548254931,"[13.0,13.2)"
1P,1P_p9_n1,174882025373696.0,14.242745174360468,2443572150272.0,2363505508352.0,-0.03276622788121381,1.033876223955081,"[14.2,16.0)"
1P,1P_p9_n1,132620134383616.0,14.122609463645613,1672683847680.0,1507387899904.0,-0.09882079509840681,1.109657207535318,"[13.8,14.2)"
1P,1P_p9_n1,114827695489024.0,14.060046648927925,1615969779712.0,1434328104960.0,-0.1124041284883263,1.1266388590754592,"[13.8,14.2)"
1P,1P_p9_n1,76093851697152.0,13.881349567652693,1816980619264.0,1560761335808.0,-0.14101376797281753,1.1641630129973435,"[13.8,14.2)"
1P,1P_p9_n1,62983279476736.0,13.79922527017111,1898219307008.0,1810102222848.0,-0.04642091871823356,1.0486807225844723,"[13.5,13.8)"
1P,1P_p9_n1,56430325399552.0,13.751512554590835,713196437504.0,695269851136.0,-0.025135552318150015,1.0257836383077876,"[13.5,13.8)"
1P,1P_p9_n1,57992074493952.0,13.763368644619256,1650420350976.0,1638620987392.0,-0.007149308100219605,1.0072007887576124,"[13.5,13.8)"
1P,1P_p9_n1,54983055638528.0,13.740228871740188,1664622657536.0,1411723558912.0,-0.15192578178549193,1.1791420827593941,"[13.5,13.8)"
1P,1P_p9_n1,55877721653248.0,13.74723868996909,2360505008128.0,2224357900288.0,-0.05767711035189523,1.0612073748664153,"[13.5,13.8)"
1P,1P_p9_n1,51345327390720.0,13.710500927373221,3075278372864.0,2719409766400.0,-0.11571915232264986,1.13086244333641,"[13.5,13.8)"
1P,1P_p9_n1,44536004870144.0,13.648711255790273,1855193219072.0,1337647955968.0,-0.27897108386526187,1.3869069292820577,"[13.5,13.8)"
1P,1P_p9_n1,39652169875456.0,13.598266958088733,1905382916096.0,1772427149312.0,-0.06977902743896609,1.0750133887509052,"[13.5,13.8)"
1P,1P_p9_n1,37516853903360.0,13.574226412071159,2462570512384.0,2032480026624.0,-0.17465103378649327,1.2116087145389522,"[13.5,13.8)"
1P,1P_p9_n1,33605541691392.0,13.526410900233342,1858056880128.0,1706255187968.0,-0.08169916313301588,1.088967754196711,"[13.5,13.8)"
1P,1P_p9_n1,33388505333760.0,13.523596977909435,851928154112.0,739786555392.0,-0.13163269482141934,1.151586424358007,"[13.5,13.8)"
1P,1P_p9_n1,31953111744512.0,13.504513158195984,2408707784704.0,1994946772992.0,-0.17177717211672733,1.2074045369598736,"[13.5,13.8)"
1P,1P_p9_n1,30810130350080.0,13.488693535713912,748069715968.0,514561376256.0,-0.3121478315825697,1.4538007524214702,"[13.2,13.5)"
1P,1P_p9_n1,28978062557184.0,13.46206934563303,1309502996480.0,1008182296576.0,-0.2301031007290269,1.2988752142616953,"[13.2,13.5)"
1P,1P_p9_n1,26831434547200.0,13.428643892920835,612783357952.0,572614115328.0,-0.06555211087691859,1.0701506329458725,"[13.2,13.5)"
1P,1P_p9_n1,25223451639808.0,13.40180451623992,2446233436160.0,1920428408832.0,-0.21494474711840578,1.273795693143174,"[13.2,13.5)"
1P,1P_p9_n1,23952512516096.0,13.37935107577332,3039127928832.0,2347466752000.0,-0.22758541036402496,1.2946415220759642,"[13.2,13.5)"
1P,1P_p9_n1,24944496869376.0,13.396974748641714,1207484284928.0,914010406912.0,-0.24304571221272606,1.32108373799321,"[13.2,13.5)"
1P,1P_p9_n1,22577451892736.0,13.353674925570829,319208292352.0,308195688448.0,-0.034499742543831195,1.0357325047584438,"[13.2,13.5)"
1P,1P_p9_n1,21631680380928.0,13.335090257387247,1881965068288.0,1636990844928.0,-0.13016937853307234,1.1496491102067066,"[13.2,13.5)"
1P,1P_p9_n1,21472036782080.0,13.331873242445711,2262141501440.0,2092481642496.0,-0.07499966683604915,1.0810806917004168,"[13.2,13.5)"
1P,1P_p9_n1,20600290541568.0,13.313873345597791,1567508660224.0,1239057170432.0,-0.2095372728244217,1.2650817876930447,"[13.2,13.5)"
1P,1P_p9_n1,18988744572928.0,13.278496252621537,1400111104000.0,1240371560448.0,-0.11409061973413219,1.12878362310589,"[13.2,13.5)"
1P,1P_p9_n1,19235107504128.0,13.284094617901431,608221134848.0,575093735424.0,-0.0544660445452604,1.0576034781522634,"[13.2,13.5)"
1P,1P_p9_n1,18683533459456.0,13.271459014122406,618196893696.0,601624739840.0,-0.02680724219903538,1.0275456655263335,"[13.2,13.5)"
1P,1P_p9_n1,18399467929600.0,13.264805264391072,490636050432.0,459433476096.0,-0.06359617135456405,1.067915326068839,"[13.2,13.5)"
1P,1P_p9_n1,18872447008768.0,13.275828214606141,380562735104.0,405259616256.0,0.06489568965613737,0.9390591113416069,"[13.2,13.5)"
1P,1P_p9_n1,16860385902592.0,13.226867510588146,1301147549696.0,1123229368320.0,-0.1367394354449415,1.1583987976045445,"[13.2,13.5)"
1P,1P_p9_n1,17586928484352.0,13.245189997571437,1366517481472.0,1131268145152.0,-0.17215245286623893,1.2079518788963968,"[13.2,13.5)"
1P,1P_p9_n1,16897332477952.0,13.227818149492705,2532250746880.0,2517538701312.0,-0.005809869179079833,1.0058438210146812,"[13.2,13.5)"
1P,1P_p9_n1,17029306253312.0,13.2311969558607,1197918388224.0,1048901189632.0,-0.12439678700727576,1.1420698155984375,"[13.2,13.5)"
1P,1P_p9_n1,16116094074880.0,13.207259793841807,615648985088.0,579129507840.0,-0.05931866718302144,1.063059258341382,"[13.2,13.5)"
1P,1P_p9_n1,15175130284032.0,13.181132428339934,2513976688640.0,2002427314176.0,-0.20348214713985105,1.2554646407600083,"[13.0,13.2)"
1P,1P_p9_n1,15177337536512.0,13.18119559273102,643077111808.0,544963297280.0,-0.1525692840352454,1.180037472280614,"[13.0,13.2)"
1P,1P_p9_n1,13579167203328.0,13.132873135917261,418864693248.0,329091481600.0,-0.21432508658553223,1.272791052541179,"[13.0,13.2)"
1P,1P_p9_n1,12996866736128.0,13.113838665905176,1524553482240.0,1223406911488.0,-0.19753099793490392,1.2461540538345681,"[13.0,13.2)"
1P,1P_p9_n1,13147385626624.0,13.118839401433233,1432310775808.0,1186476195840.0,-0.17163494411980457,1.207197228928773,"[13.0,13.2)"
1P,1P_p9_n1,12967938621440.0,13.112870946285785,2342170132480.0,2008523472896.0,-0.14245193163261766,1.1661153897807974,"[13.0,13.2)"
1P,1P_p9_n1,12415587581952.0,13.093967277862463,863380963328.0,607521865728.0,-0.29634553976469674,1.4211520803344275,"[13.0,13.2)"
1P,1P_p9_n1,12952243535872.0,13.112345001688107,634629914624.0,599224614912.0,-0.05578889191344947,1.059085189144307,"[13.0,13.2)"
1P,1P_p9_n1,11404562137088.0,13.057078615776897,1063386742784.0,1051637121024.0,-0.011049246043108361,1.0111726959091736,"[13.0,13.2)"
1P,1P_p9_n1,11897629835264.0,13.075460452822007,495979397120.0,387178266624.0,-0.2193662299840976,1.2810104282058268,"[13.0,13.2)"
1P,1P_p9_n1,11840261193728.0,13.073361282939569,348043804672.0,340668055552.0,-0.021192013824096023,1.0216508386970675,"[13.0,13.2)"
1P,1P_p9_n1,11388078522368.0,13.056450453005437,570309017600.0,464709550080.0,-0.18516184079359013,1.2272375669960323,"[13.0,13.2)"
1P,1P_p9_n1,11820356075520.0,13.072630559396696,1560029429760.0,1389464518656.0,-0.1093344188578803,1.122755859407611,"[13.0,13.2)"
1P,1P_p9_n1,11772113190912.0,13.070854429264488,1324719538176.0,1067494277120.0,-0.1941733730372636,1.2409617237011985,"[13.0,13.2)"
1P,1P_p9_n1,10052694966272.0,13.00228250474983,3068173746176.0,2716401664000.0,-0.1146519432331461,1.129499288281985,"[13.0,13.2)"
1P,1P_p9_n2,182301178724352.0,14.260789476728629,2270519099392.0,1707831328768.0,-0.2478234033682767,1.329475025516667,"[14.2,16.0)"
1P,1P_p9_n2,128560215883776.0,14.109106593041645,1562114523136.0,1161970974720.0,-0.25615506577116876,1.344366216645319,"[13.8,14.2)"
1P,1P_p9_n2,113017232556032.0,14.053144668557708,1173093351424.0,1069355040768.0,-0.08843141982696744,1.0970101665967704,"[13.8,14.2)"
1P,1P_p9_n2,65608926363648.0,13.816962930941902,1518018887680.0,1093084643328.0,-0.27992684926432654,1.3887477945516162,"[13.8,14.2)"
1P,1P_p9_n2,62762520674304.0,13.797700377441311,1586433359872.0,1429328494592.0,-0.09903023300813334,1.109915156574868,"[13.5,13.8)"
1P,1P_p9_n2,56197025628160.0,13.749713330027046,611864412160.0,517166825472.0,-0.1547689076305307,1.1831083937017284,"[13.5,13.8)"
1P,1P_p9_n2,56953510297600.0,13.755520496736377,1445067358208.0,1147195883520.0,-0.20612982017487727,1.2596517987617124,"[13.5,13.8)"
1P,1P_p9_n2,52834376613888.0,13.722916587604098,1396934443008.0,1352964898816.0,-0.03147573918882047,1.032498658487355,"[13.5,13.8)"
1P,1P_p9_n2,51827475218432.0,13.714560052647933,2621637132288.0,2338450309120.0,-0.1080190769654122,1.1211002098541782,"[13.5,13.8)"
1P,1P_p9_n2,51460465229824.0,13.711473708143897,1978425671680.0,1544720220160.0,-0.21921746049307714,1.2807663458144396,"[13.5,13.8)"
1P,1P_p9_n2,37938658279424.0,13.579081967771778,1605645369344.0,1142929752064.0,-0.2881804575994551,1.4048504437340865,"[13.5,13.8)"
1P,1P_p9_n2,39121519116288.0,13.592415710405234,1692454092800.0,1403916648448.0,-0.17048465041355595,1.205523201588194,"[13.5,13.8)"
1P,1P_p9_n2,36663145267200.0,13.564229719589516,2060217352192.0,1747318472704.0,-0.15187663532446535,1.1790737546566337,"[13.5,13.8)"
1P,1P_p9_n2,33505278951424.0,13.525113238047485,1737387671552.0,1358575566848.0,-0.21803545110091002,1.2788303528694198,"[13.5,13.8)"
1P,1P_p9_n2,32624808558592.0,13.51354797192669,796402122752.0,606546427904.0,-0.23839174887172063,1.3130109850025349,"[13.5,13.8)"
1P,1P_p9_n2,29492519108608.0,13.469711869474242,1221027692544.0,1075060932608.0,-0.11954418464652476,1.1357753365494343,"[13.2,13.5)"
1P,1P_p9_n2,27531482759168.0,13.439829601759609,585010446336.0,449753546752.0,-0.2312042467465878,1.3007355929948505,"[13.2,13.5)"
1P,1P_p9_n2,25160339947520.0,13.400716504672067,2278961446912.0,2034697764864.0,-0.1071820159042085,1.1200491229046623,"[13.2,13.5)"
1P,1P_p9_n2,23774854381568.0,13.376117865610496,2605884899328.0,1853473554432.0,-0.2887354484037381,1.4059466309065185,"[13.2,13.5)"
1P,1P_p9_n2,24569928744960.0,13.390403896988198,1970157518848.0,1518062272512.0,-0.2294716244822654,1.2978107384145048,"[13.2,13.5)"
1P,1P_p9_n2,22660161470464.0,13.35526300020883,991936446464.0,737077035008.0,-0.2569311898605084,1.345770386745578,"[13.2,13.5)"
1P,1P_p9_n2,20417574076416.0,13.310004139914776,1183747276800.0,986565705728.0,-0.16657404408569113,1.1998666383061602,"[13.2,13.5)"
1P,1P_p9_n2,20473035358208.0,13.311182236487303,1824952942592.0,1436022472704.0,-0.21311808146438993,1.2708387071099605,"[13.2,13.5)"
1P,1P_p9_n2,19216526737408.0,13.283674894514204,1976045928448.0,1743558148096.0,-0.1176530246615257,1.1333409961726149,"[13.2,13.5)"
1P,1P_p9_n2,18176909770752.0,13.259520051406005,521118941184.0,444662218752.0,-0.14671645259772695,1.171943374560999,"[13.2,13.5)"
1P,1P_p9_n2,17074771460096.0,13.232354899511202,1154697265152.0,946953781248.0,-0.17991164452671796,1.219380806136296,"[13.2,13.5)"
1P,1P_p9_n2,17600662732800.0,13.24552902098342,427769462784.0,331344576512.0,-0.22541320655394528,1.2910109086047101,"[13.2,13.5)"
1P,1P_p9_n2,17140210991104.0,13.23401616366117,1272657739776.0,1072162406400.0,-0.15754065457637426,1.1870008985384997,"[13.2,13.5)"
1P,1P_p9_n2,16606092591104.0,13.220267455103157,564212465664.0,477471375360.0,-0.15373834429892955,1.1816676240300261,"[13.2,13.5)"
1P,1P_p9_n2,16990673567744.0,13.230210596111892,524743049216.0,413125967872.0,-0.21270807018933005,1.2701768710375103,"[13.2,13.5)"
1P,1P_p9_n2,16533405302784.0,13.218362312246377,2206750212096.0,1815791796224.0,-0.17716478001407446,1.2153101565306172,"[13.2,13.5)"
1P,1P_p9_n2,15949329596416.0,13.202742432929492,282607288320.0,272752492544.0,-0.03487098947300072,1.0361309100572573,"[13.2,13.5)"
1P,1P_p9_n2,14489531449344.0,13.161054341837325,940767444992.0,980196917248.0,0.041912028807858354,0.9597739275015248,"[13.0,13.2)"
1P,1P_p9_n2,14734922350592.0,13.168347851567127,1129015803904.0,898623930368.0,-0.20406434767284284,1.25638297150806,"[13.0,13.2)"
1P,1P_p9_n2,14068062617600.0,13.148234292714113,519263551488.0,403024248832.0,-0.22385415329634636,1.2884176398637843,"[13.0,13.2)"
1P,1P_p9_n2,14735588196352.0,13.168367476143292,496090447872.0,473273303040.0,-0.045993920926869415,1.04821134994397,"[13.0,13.2)"
1P,1P_p9_n2,13595477803008.0,13.133394475149958,1381285232640.0,1184115720192.0,-0.14274351726120832,1.1665120301046503,"[13.0,13.2)"
1P,1P_p9_n2,13251551166464.0,13.122266717790286,2211363684352.0,1615989964800.0,-0.26923374195071104,1.3684266192987686,"[13.0,13.2)"
1P,1P_p9_n2,13603847536640.0,13.133661755988781,2190338162688.0,1768790163456.0,-0.1924579530288935,1.2383256125804922,"[13.0,13.2)"
1P,1P_p9_n2,13258291412992.0,13.12248756043981,351035785216.0,295587643392.0,-0.15795581008893878,1.1875861290671959,"[13.0,13.2)"
1P,1P_p9_n2,11938365964288.0,13.076944887827123,503355670528.0,420672503808.0,-0.16426390236801874,1.1965499669494386,"[13.0,13.2)"
1P,1P_p9_n2,12880807198720.0,13.109943079713652,451325394944.0,411512799232.0,-0.08821262033557829,1.0967469196251043,"[13.0,13.2)"
1P,1P_p9_n2,12278743171072.0,13.089153915518306,1185610334208.0,913149263872.0,-0.22980659199298126,1.2983751738250233,"[13.0,13.2)"
